canal,url_canal,nome_video,url_video,data_visualizacao
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 41 - EnumProgramação Descomplicada Linguagem C15 de set. de 2020 01:16:52 BRT,https://www.youtube.com/watch?v=53onugS0M0A,2020-09-15 01:16:52
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 40 - Union - Parte 2Programação Descomplicada Linguagem C15 de set. de 2020 01:11:28 BRT,https://www.youtube.com/watch?v=PvSTq2XHYbs,2020-09-15 01:11:28
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 39 - Union - Parte 1Programação Descomplicada Linguagem C15 de set. de 2020 01:06:05 BRT,https://www.youtube.com/watch?v=iiyjeAPeHN8,2020-09-15 01:06:05
Kleber Magalhães,https://www.youtube.com/channel/UCKvVS-kvPFqQbSZ2K4GBfRw,"Aula 01 C++ | Estrutura de Dados: Comandos Cout, Cin, Endl e função.Kleber Magalhães14 de set. de 2020 15:07:15 BRT",https://www.youtube.com/watch?v=5JGSYuO6z2k,2020-09-14 15:07:15
LoudCDs Oficial,https://www.youtube.com/channel/UCC6kKtH7uy9dMETyrmwtz-Q,Xand Avião CD Setembro 2020 - LoudCDsLoudCDs Oficial13 de set. de 2020 22:47:06 BRT,https://www.youtube.com/watch?v=5JabUJntXWk,2020-09-13 22:47:06
Canal do Pericão,https://www.youtube.com/channel/UCOUqW2QqiOFK9fXA5cAOENA,Péricles - Depois da Briga (Pericão Retrô)Canal do Pericão13 de set. de 2020 22:43:49 BRT,https://www.youtube.com/watch?v=UotcmHYH-Hk,2020-09-13 22:43:49
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo III - Continuação 2tvunicarioca11 de set. de 2020 09:41:09 BRT,https://www.youtube.com/watch?v=pEaYTjtY1VI,2020-09-11 09:41:09
Sergio Caciola,https://www.youtube.com/channel/UCf_VHyEM4lG6E7FBMSMFVvg,Aula 09 - Introdução à Álgebra de BooleSergio Caciola10 de set. de 2020 21:09:48 BRT,https://www.youtube.com/watch?v=g-xz3HKII4U,2020-09-10 21:09:48
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: A criatividade e o mercado de trabalhotvunicarioca9 de set. de 2020 17:08:35 BRT,https://www.youtube.com/watch?v=X56G0Gc4iqY,2020-09-09 17:08:35
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Processos tecnicas e ferramentas do processo criativotvunicarioca9 de set. de 2020 16:30:47 BRT,https://www.youtube.com/watch?v=qqUaFgIbewI,2020-09-09 16:30:47
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo III - Revisão e Continuaçãotvunicarioca7 de set. de 2020 11:47:30 BRT,https://www.youtube.com/watch?v=HRvVwG2ajI4,2020-09-07 11:47:30
JOSÉ NETO RUIZ,https://www.youtube.com/channel/UCqP-lBLik93Ak5heMq73cfg,Relé de seta fan 150 ESDIJOSÉ NETO RUIZ5 de set. de 2020 22:05:21 BRT,https://www.youtube.com/watch?v=IIsTYIdP810,2020-09-05 22:05:21
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo III - Revisão e Continuaçãotvunicarioca4 de set. de 2020 15:56:30 BRT,https://www.youtube.com/watch?v=HRvVwG2ajI4,2020-09-04 15:56:30
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo III - Medidas de Posiçãotvunicarioca4 de set. de 2020 13:18:17 BRT,https://www.youtube.com/watch?v=wMXDGWsHvZE,2020-09-04 13:18:17
O Primo Rico,https://www.youtube.com/channel/UCT4nDeU5pv1XIGySbSK-GgA,3 INVESTIMENTOS PRA INICIANTES NA BOLSA DE VALORES!O Primo Rico3 de set. de 2020 22:26:39 BRT,https://www.youtube.com/watch?v=-sGOvusS5NI,2020-09-03 22:26:39
Henrique Stuart,https://www.youtube.com/channel/UCsBd85iaP529o1ZwbDbhD6A,CDB Banco Inter | Como Investir no Banco Inter (Na Prática)Henrique Stuart3 de set. de 2020 21:17:40 BRT,https://www.youtube.com/watch?v=RThW3qDzBHE,2020-09-03 21:17:40
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Relacao entre criatividade tempo e generotvunicarioca3 de set. de 2020 17:10:39 BRT,https://www.youtube.com/watch?v=74zZB-FTkps,2020-09-03 17:10:39
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: A criatividade convertida em resolucao de dilemas existenciaistvunicarioca3 de set. de 2020 16:50:14 BRT,https://www.youtube.com/watch?v=KMfpo17sxDA,2020-09-03 16:50:14
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 39 - Union - Parte 1Programação Descomplicada Linguagem C1 de set. de 2020 17:49:57 BRT,https://www.youtube.com/watch?v=iiyjeAPeHN8,2020-09-01 17:49:57
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 38 - Aninhamento de StructsProgramação Descomplicada Linguagem C1 de set. de 2020 17:42:29 BRT,https://www.youtube.com/watch?v=34_5n_NkDYU,2020-09-01 17:42:29
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 37 - Arrays de StructsProgramação Descomplicada Linguagem C1 de set. de 2020 17:36:10 BRT,https://www.youtube.com/watch?v=tbvo4QFyzqQ,2020-09-01 17:36:10
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 36 - Trabalhando com STRUCTProgramação Descomplicada Linguagem C1 de set. de 2020 17:27:55 BRT,https://www.youtube.com/watch?v=CAnQ6i8OwJA,2020-09-01 17:27:55
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 35 - STRUCT - Parte 1Programação Descomplicada Linguagem C1 de set. de 2020 17:19:02 BRT,https://www.youtube.com/watch?v=MatsUCe5uZw,2020-09-01 17:19:02
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 26 - Array / MatrizProgramação Descomplicada Linguagem C1 de set. de 2020 00:23:42 BRT,https://www.youtube.com/watch?v=3TP0e-bfdfw,2020-09-01 00:23:42
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 25 - Array / VetoresProgramação Descomplicada Linguagem C1 de set. de 2020 00:14:36 BRT,https://www.youtube.com/watch?v=CtM7o2rsTic,2020-09-01 00:14:36
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 01 - Introdução a linguagem CProgramação Descomplicada Linguagem C1 de set. de 2020 00:13:52 BRT,https://www.youtube.com/watch?v=GiCt0Cwcp-U,2020-09-01 00:13:52
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo II Parte 2tvunicarioca31 de ago. de 2020 01:23:47 BRT,https://www.youtube.com/watch?v=x0n3F6YEkKo,2020-08-31 01:23:47
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo II Parte 2tvunicarioca30 de ago. de 2020 23:49:23 BRT,https://www.youtube.com/watch?v=x0n3F6YEkKo,2020-08-30 23:49:23
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: A criatividade e os ensino aprendizagemtvunicarioca29 de ago. de 2020 10:22:19 BRT,https://www.youtube.com/watch?v=5So0zA5jkYY,2020-08-29 10:22:19
TED Brasil,https://www.youtube.com/channel/UCLzbgTjj2HFh9_lPJzKnZMA,Ken Robinson diz que as escolas acabam com a criatividade - LegendadoTED Brasil29 de ago. de 2020 10:10:39 BRT,https://www.youtube.com/watch?v=M2pRR_w-5Uk,2020-08-29 10:10:39
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Enfoque holistico e visao sistemica da criatividadetvunicarioca29 de ago. de 2020 09:42:42 BRT,https://www.youtube.com/watch?v=MoftPv5UQ-8,2020-08-29 09:42:42
TV Cultura,https://www.youtube.com/channel/UCjOJvvYe6tyEHY21OD33h8A,"Mude, mas comece ... – 18/01/2004TV Cultura29 de ago. de 2020 09:30:18 BRT",https://www.youtube.com/watch?v=A2hk9jtL7WA,2020-08-29 09:30:18
Descomplica Minha Vida,https://www.youtube.com/channel/UCfoZL9r25NJLKB7ALABZAAg,Como fazer um Boletim de Ocorrência - 2021Descomplica Minha Vida28 de ago. de 2020 18:26:07 BRT,https://www.youtube.com/watch?v=PAgxw8k65dg,2020-08-28 18:26:07
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo II Parte 2tvunicarioca28 de ago. de 2020 09:43:18 BRT,https://www.youtube.com/watch?v=x0n3F6YEkKo,2020-08-28 09:43:18
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Estatística Módulo II - Organização de Dados Estatísticostvunicarioca28 de ago. de 2020 09:43:13 BRT,https://www.youtube.com/watch?v=gtJBrQdyf2M,2020-08-28 09:43:13
Fábrica de Motivação,https://www.youtube.com/channel/UCTbW3P2M9fftdFiQojD8t5Q,SÓ FAZ ISSO * TRABALHA E ESTUDA* -   MOTIVACIONAL EVANDRO GUEDESFábrica de Motivação27 de ago. de 2020 17:44:51 BRT,https://www.youtube.com/watch?v=NOr89Q14AgE,2020-08-27 17:44:51
FINANPRÁTICA,https://www.youtube.com/channel/UCxJerHLTW5swsD-p4oPHS8g,Usei o BANCO INTER para investir no TESOURO DIRETO | FINANPRÁTICAFINANPRÁTICA26 de ago. de 2020 22:17:02 BRT,https://www.youtube.com/watch?v=Ppe_w1cTDPo,2020-08-26 22:17:02
Serasa Ensina,https://www.youtube.com/channel/UCZxt4ydjJGnV6fieQaVZ7bA,Reserva de Emergência: como fazer a sua? - Serasa EnsinaSerasa Ensina26 de ago. de 2020 21:21:21 BRT,https://www.youtube.com/watch?v=qoADUdNNbpw,2020-08-26 21:21:21
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | As habilidades que você precisa desenvolvertvunicarioca26 de ago. de 2020 18:46:44 BRT,https://www.youtube.com/watch?v=yWp1lAPT_bU,2020-08-26 18:46:44
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,"UniCarreira 2020 |  Trabalhando em startups, carreira, mitos e verdades.tvunicarioca26 de ago. de 2020 17:33:53 BRT",https://www.youtube.com/watch?v=PVI5fNeuJFE,2020-08-26 17:33:53
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarioca 2020 | Apresentação Monitoria.tvunicarioca26 de ago. de 2020 17:23:41 BRT,https://www.youtube.com/watch?v=6nIjaWXp43c,2020-08-26 17:23:41
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Conversando sobre Carreiras e processos seletivos com Agentes de integração.tvunicarioca26 de ago. de 2020 11:06:54 BRT,https://www.youtube.com/watch?v=EmoXI0ILTGU,2020-08-26 11:06:54
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Apresentação Atlética Unicarioca.tvunicarioca26 de ago. de 2020 10:49:50 BRT,https://www.youtube.com/watch?v=V7VKNlHLf3Y,2020-08-26 10:49:50
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Colaboração – e tudo o que ela requer – como um caminho para o “novo” normal.tvunicarioca25 de ago. de 2020 18:52:12 BRT,https://www.youtube.com/watch?v=mwiaj0bVy54,2020-08-25 18:52:12
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | A Comunicação Não-Violenta:tvunicarioca25 de ago. de 2020 18:36:42 BRT,https://www.youtube.com/watch?v=aXxWYreJjVU,2020-08-25 18:36:42
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 |  Como aliar minha carreira à geração de impacto social positivo?tvunicarioca25 de ago. de 2020 17:52:02 BRT,https://www.youtube.com/watch?v=4uEIC-jpkMg,2020-08-25 17:52:02
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Apresentação Carioca Junior.tvunicarioca25 de ago. de 2020 17:04:31 BRT,https://www.youtube.com/watch?v=39DLElN2IsM,2020-08-25 17:04:31
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Profissional do futuro.tvunicarioca25 de ago. de 2020 13:20:38 BRT,https://www.youtube.com/watch?v=6vOL6MvUQ2Q,2020-08-25 13:20:38
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Transformação Digital: Desafios e Oportunidades.tvunicarioca25 de ago. de 2020 13:20:21 BRT,https://www.youtube.com/watch?v=CEmXHr8MvYE,2020-08-25 13:20:21
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarreira 2020 | Apresentação Núcleo de Computação Aplicada.tvunicarioca25 de ago. de 2020 11:09:46 BRT,https://www.youtube.com/watch?v=qk5DD0oCcfw,2020-08-25 11:09:46
TV MEI Fácil,https://www.youtube.com/channel/UCulENBBU_ZfMIv58ip5FDoA,Alvará do MEI: Veja as mudanças nas regras! | MEI FácilTV MEI Fácil25 de ago. de 2020 10:58:51 BRT,https://www.youtube.com/watch?v=DvpTO3JWZj8,2020-08-25 10:58:51
Professora Manuka,https://www.youtube.com/channel/UCRg4iqSLRnPpqHP6e43Dixg,Como colocar expoente e base no WordProfessora Manuka23 de ago. de 2020 21:51:27 BRT,https://www.youtube.com/watch?v=Z1EyNuimCSk,2020-08-23 21:51:27
Professor Estrada,https://www.youtube.com/channel/UCwKtVcWyZtcYpcoeaV_bKnQ,"Sistemas de Numeração - Sistemas posicionais, números maias e indo-arábicos - Aula 52Professor Estrada21 de ago. de 2020 10:14:43 BRT",https://www.youtube.com/watch?v=qUZotD3Bs4E,2020-08-21 10:14:43
Videoaula IFC Campus Sombrio,https://www.youtube.com/channel/UCff-8YdUJ8hIYBx2hbIEyhg,Sistemas de numeração posicionalVideoaula IFC Campus Sombrio21 de ago. de 2020 10:10:58 BRT,https://www.youtube.com/watch?v=nvsGETN9EoI,2020-08-21 10:10:58
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Criatividade individual e culturaltvunicarioca20 de ago. de 2020 22:44:17 BRT,https://www.youtube.com/watch?v=CzplQ-_Wirc,2020-08-20 22:44:17
Fronteiras do Pensamento,https://www.youtube.com/channel/UCr9-y5fOcA04REYePWrTigw,Howard Gardner - Criatividade x inteligênciaFronteiras do Pensamento20 de ago. de 2020 22:36:23 BRT,https://www.youtube.com/watch?v=yLC707jeDKs,2020-08-20 22:36:23
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: A criativadade e o ser humanotvunicarioca20 de ago. de 2020 21:35:33 BRT,https://www.youtube.com/watch?v=FWvE49IxutM,2020-08-20 21:35:33
RBtech,https://www.youtube.com/channel/UCVEa_x1n5FwWrxH00MrDPzQ,Lógica de programação - Aula 01 - IntroduçãoRBtech19 de ago. de 2020 22:47:31 BRT,https://www.youtube.com/watch?v=Ds1n6aHchRU,2020-08-19 22:47:31
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Ciclo de Palestras | Debugar e Refatorar a carreira de DEV em época de COVIDtvunicarioca19 de ago. de 2020 17:00:38 BRT,https://www.youtube.com/watch?v=s7XQF7-zge8,2020-08-19 17:00:38
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,UniCarioca conectada com vocêtvunicarioca19 de ago. de 2020 16:57:37 BRT,https://www.youtube.com/watch?v=C2Z5IjrH4qo,2020-08-19 16:57:37
Luana Mendes,https://www.youtube.com/channel/UCYt86T1IGULULXiuZRP3e9g,CARDIO HIIT COMPLETO 30 MIN PARA FAZER JUNTO | AERÓBICO RÁPIDO DE ALTA INTENSIDADE PARA QUEIMAR TUDOLuana Mendes19 de ago. de 2020 09:39:35 BRT,https://www.youtube.com/watch?v=InaOfkd-y0U,2020-08-19 09:39:35
Jubaloo,https://www.youtube.com/channel/UCo_EfC6_vPAh-mnjV2mC-JA,ALONGAMENTO BÁSICO DO BÁSICO - Começando do zero (p/ todas as idades)Jubaloo19 de ago. de 2020 09:31:01 BRT,https://www.youtube.com/watch?v=ATXlJ5RPOxI,2020-08-19 09:31:01
Almeida Junior,https://www.youtube.com/channel/UCG_0qj8YPiu2ZltiFpx8itA,Aula 02 - Conceito de Proposição LógicaAlmeida Junior15 de ago. de 2020 09:55:14 BRT,https://www.youtube.com/watch?v=1SZ9h3QqdUY,2020-08-15 09:55:14
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Módulo I - Estatística Parte Itvunicarioca14 de ago. de 2020 08:30:09 BRT,https://www.youtube.com/watch?v=jfeeVZPV19E,2020-08-14 08:30:09
Exercício em Casa,https://www.youtube.com/channel/UCn12e0roN5zHc0akyskTF6A,Alongamento Completo em 10 minutos #4Exercício em Casa14 de ago. de 2020 08:07:49 BRT,https://www.youtube.com/watch?v=cvhQkEjB--o,2020-08-14 08:07:49
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Processos criativostvunicarioca14 de ago. de 2020 00:07:00 BRT,https://www.youtube.com/watch?v=xj1c0aBx4kc,2020-08-14 00:07:00
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Introducao a criatividadetvunicarioca13 de ago. de 2020 23:47:34 BRT,https://www.youtube.com/watch?v=RGxf03UOs2M,2020-08-13 23:47:34
Instituto Conectomus,https://www.youtube.com/channel/UC51cS2g-exxcCYp8kGhWw7g,Hemisférios CerebraisInstituto Conectomus13 de ago. de 2020 23:44:18 BRT,https://www.youtube.com/watch?v=828oxSG8I1c,2020-08-13 23:44:18
Zahar,https://www.youtube.com/channel/UC9G_ukEhi3pdCgQox3e4nQg,"Booktrailer: ""De onde vêm as boas ideias""Zahar13 de ago. de 2020 22:24:06 BRT",https://www.youtube.com/watch?v=g6tgH2dWx5c,2020-08-13 22:24:06
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Ciclo de Palestras | Desafios da infraestrutura de rede em um mundo sitiado​tvunicarioca12 de ago. de 2020 17:00:34 BRT,https://www.youtube.com/watch?v=dAtb3T-ioAI,2020-08-12 17:00:34
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Módulo I - Estatística Parte Itvunicarioca11 de ago. de 2020 21:23:15 BRT,https://www.youtube.com/watch?v=jfeeVZPV19E,2020-08-11 21:23:15
Cristiano Mendes,https://www.youtube.com/channel/UCqCwCrbTHkvEfqGV8uPWcGQ,Como colocar Lembrete ou Nota no Windows 7/8 e 10Cristiano Mendes10 de ago. de 2020 23:33:37 BRT,https://www.youtube.com/watch?v=wvdjlppQEZ4,2020-08-10 23:33:37
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Prof. Manuel Martins | Módulo I - Estatística Parte Itvunicarioca10 de ago. de 2020 22:39:21 BRT,https://www.youtube.com/watch?v=jfeeVZPV19E,2020-08-10 22:39:21
whinderssonnunes,https://www.youtube.com/channel/UC3KQ5GWANYF8lChqjZpXsQw,DINHEIRO TRAZ FELICIDADE?whinderssonnunes9 de ago. de 2020 23:42:37 BRT,https://www.youtube.com/watch?v=FUkogeSqEIc,2020-08-09 23:42:37
NEAD UniCarioca,https://www.youtube.com/channel/UC1a-qju4R1wtjwKiUC1Zz6Q,Instruções de como navegar nos cards na página da sua disciplinaNEAD UniCarioca8 de ago. de 2020 17:29:32 BRT,https://www.youtube.com/watch?v=K2w2kEUJ6Sg,2020-08-08 17:29:32
NEAD UniCarioca,https://www.youtube.com/channel/UC1a-qju4R1wtjwKiUC1Zz6Q,Instruções sobre como acessar a aula remota digital no TeamsNEAD UniCarioca8 de ago. de 2020 17:29:11 BRT,https://www.youtube.com/watch?v=JOyWEmqfWJI,2020-08-08 17:29:11
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Ciclo de Palestras |  O que será o amanhã? Reflexões sobre o comportamento social​tvunicarioca5 de ago. de 2020 17:36:18 BRT,https://www.youtube.com/watch?v=C2XUv0_PKjE,2020-08-05 17:36:18
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,O Futuro das Profissões | Cibersegurança com o aumento dos incidentes durante a Pandemia​.tvunicarioca5 de ago. de 2020 10:13:18 BRT,https://www.youtube.com/watch?v=ppazTryMm2s,2020-08-05 10:13:18
whinderssonnunes,https://www.youtube.com/channel/UC3KQ5GWANYF8lChqjZpXsQw,DINHEIRO TRAZ FELICIDADE?whinderssonnunes5 de ago. de 2020 01:13:11 BRT,https://www.youtube.com/watch?v=FUkogeSqEIc,2020-08-05 01:13:11
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Como será nosso 2020.2?tvunicarioca3 de ago. de 2020 17:53:22 BRT,https://www.youtube.com/watch?v=hlLRzKBzaPg,2020-08-03 17:53:22
Lexa,https://www.youtube.com/channel/UCftzunGvitkaC4jOX3pw1Nw,Lexa e Mc Lan - Sapequinha :: (Coreografia Oficial)Lexa1 de ago. de 2020 00:38:27 BRT,https://www.youtube.com/watch?v=96ql8x07jcE,2020-08-01 00:38:27
W7 MARTINS - LIGHT,https://www.youtube.com/channel/UCYI_gTvjqHCeRqFeiPuU12Q,"SEQUÊNCIA DE FUNK LIGHT [ EDIÇÃO FIQUE EM CASA ] AS MAIS TOCADAS SEM PALAVRÃO, 2020W7 MARTINS - LIGHT1 de ago. de 2020 00:36:29 BRT",https://www.youtube.com/watch?v=SSVxFnpRfdU,2020-08-01 00:36:29
FP do Trem Bala,https://www.youtube.com/channel/UCf6yxyNv8sb5mlIJIevyihQ,VIDEOCAST 001 DO DJ FP DO TREM BALA 150 BPM [ DA FAVELA PRO MUNDO ] 2K18FP do Trem Bala1 de ago. de 2020 00:25:08 BRT,https://www.youtube.com/watch?v=G8ESmnXZ8iw,2020-08-01 00:25:08
FP do Trem Bala,https://www.youtube.com/channel/UCf6yxyNv8sb5mlIJIevyihQ,PODCAST 010 FP DO TREM BALA ( RITMO LOUCO )FP do Trem Bala1 de ago. de 2020 00:23:12 BRT,https://www.youtube.com/watch?v=TRFAq55DhJg,2020-08-01 00:23:12
Zabetta Macarini,https://www.youtube.com/channel/UCbxeWUKWro8bMscsa36-BtA,FESTA SURPRESA + FP DO TREM BALAZabetta Macarini1 de ago. de 2020 00:22:24 BRT,https://www.youtube.com/watch?v=WKPT_Q7t0r0,2020-08-01 00:22:24
FP do Trem Bala,https://www.youtube.com/channel/UCf6yxyNv8sb5mlIJIevyihQ,25 MINUTOS DE RITMO LOUCO DO BAILE DO COMPLEXO [ LANÇAMENTO 2020 ]FP do Trem Bala1 de ago. de 2020 00:21:01 BRT,https://www.youtube.com/watch?v=WJwFJ_Y0n4M,2020-08-01 00:21:01
Kim Quaresma,https://www.youtube.com/channel/UCEcUYpLleAFglJegkkc1Axg,SEQUENCIA LIGHT ATUALIZADA DOS FUNKS MAIS TOCADOS DO RIO DE JANEIRO [ SEM PALAVRÃO ] 2019Kim Quaresma1 de ago. de 2020 00:06:39 BRT,https://www.youtube.com/watch?v=e3ENhHTRYgQ,2020-08-01 00:06:39
Radar Records Oficial,https://www.youtube.com/channel/UCIwavglD95WlTiApq-GctAg,Pique Novo - Ligando os fatos [DVD Pique Novo 25 Anos]Radar Records Oficial1 de ago. de 2020 00:00:24 BRT,https://www.youtube.com/watch?v=BFQh2ZyajAY,2020-08-01 00:00:24
Grupo Menos é Mais,https://www.youtube.com/channel/UCmkSzYG4ykYKFE4Ow0030zw,Churrasquinho do Menos é Mais - Melhor eu ir/Ligando os Fatos/Sonho de Amor/Deixa eu te quererGrupo Menos é Mais31 de jul. de 2020 23:55:05 BRT,https://www.youtube.com/watch?v=zKAAFsovtM4,2020-07-31 23:55:05
Canal Nostalgia,https://www.youtube.com/channel/UCH2VZQBLFTOp6I_qgnBJCuQ,ONDE ESTÃO TODOS ALIENÍGENAS? Especial Nostalgia CiênciaCanal Nostalgia29 de jul. de 2020 02:02:09 BRT,https://www.youtube.com/watch?v=YJsPmC8e7A4,2020-07-29 02:02:09
Grupo Tá Na Mente,https://www.youtube.com/channel/UCNxyAhu18lDoASfjOkrWp7w,Tá Na Mente part. Péricles - Dorme com Deus (DVD 10 Anos) [VIDEO OFICIAL]Grupo Tá Na Mente28 de jul. de 2020 23:27:33 BRT,https://www.youtube.com/watch?v=pJIuqr4VRx4,2020-07-28 23:27:33
DilsinhoVEVO,https://www.youtube.com/channel/UCkuE_vnt0P4fhzYbLDwDjaQ,Dilsinho - Quarto e Sala (DVD Open House Ao Vivo)DilsinhoVEVO28 de jul. de 2020 23:24:31 BRT,https://www.youtube.com/watch?v=S6NY5J20-Ok,2020-07-28 23:24:31
Canal do Pericão,https://www.youtube.com/channel/UCOUqW2QqiOFK9fXA5cAOENA,Péricles - Diz Pra Mim (Pericão Retrô)Canal do Pericão28 de jul. de 2020 23:20:24 BRT,https://www.youtube.com/watch?v=HAOjOUvILMk,2020-07-28 23:20:24
DilsinhoVEVO,https://www.youtube.com/channel/UCkuE_vnt0P4fhzYbLDwDjaQ,Dilsinho - Pouco a Pouco / 50 Vezes (DVD Open House Ao Vivo)DilsinhoVEVO28 de jul. de 2020 23:15:39 BRT,https://www.youtube.com/watch?v=K99uSw7bsEg,2020-07-28 23:15:39
Grupo Tá Na Mente,https://www.youtube.com/channel/UCNxyAhu18lDoASfjOkrWp7w,Tá Na Mente - Vai Com Calma (DVD 10 Anos) [VIDEO OFICIAL]Grupo Tá Na Mente28 de jul. de 2020 23:11:17 BRT,https://www.youtube.com/watch?v=mB-Nf1RO_Rc,2020-07-28 23:11:17
Malibu Studios,https://www.youtube.com/channel/UCoDBilxnmE9E0UFfIiU_Vag,Malibu || Corda Bamba - Delacruz & LourenaMalibu Studios28 de jul. de 2020 22:59:33 BRT,https://www.youtube.com/watch?v=pBRJSNxaVEc,2020-07-28 22:59:33
